 ,Label,Area,Mean,Min,Max,%Area
41,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0123-0902,1604,0.13,0,85,0
42,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0141-0984,2463,0,0,0,0
43,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0069-0963,3058,0.06,0,85,0
44,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0097-0941,2605,0.07,0,85,0
45,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0050-0985,1202,0,0,0,0
46,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0380-1011,5342,0.53,0,85,0
47,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0304-1010,1931,0.25,0,85,0
48,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0220-1041,1991,1.12,0,85,0
49,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0197-0987,3622,0.51,0,85,0
50,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0200-1184,3010,0.15,0,85,0
51,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0116-1183,1753,0.36,0,85,0
52,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0060-1055,3769,0.13,0,85,0
53,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0055-1208,2426,0.07,0,85,0
54,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0115-1227,2782,0.06,0,85,0
55,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0099-1133,2318,0.12,0,68,0
56,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0051-1147,3352,7.16E-03,0,24,0
57,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0213-1236,1629,0.3,0,85,0
58,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0316-1234,2629,0.09,0,85,0
59,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0421-1220,2598,0.04,0,85,0
60,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0404-1253,1431,0.06,0,85,0
61,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0145-1244,1204,0.22,0,85,0
62,4T1_Raw_2-1_0h_03 - Red Light_11.tif:0650-1238,2653,0.21,0,85,0
