 ,Label,Area,Mean,Min,Max,%Area
40,24h_12 - Red Light_11.tif:0778-0945,2412,0.00,0,0,0
41,24h_12 - Red Light_11.tif:0695-0985,956,0.00,0,0,0
42,24h_12 - Red Light_11.tif:0775-1015,1896,0.00,0,0,0
43,24h_12 - Red Light_11.tif:0868-0916,1732,0.00,0,0,0
44,24h_12 - Red Light_11.tif:0901-0941,3500,0.08,0,85,0
45,24h_12 - Red Light_11.tif:0521-0253,3241,0.00,0,0,0
46,24h_12 - Red Light_11.tif:0477-0157,1948,0.00,0,0,0
47,24h_12 - Red Light_11.tif:0493-0192,1606,0.26,0,85,0
48,24h_12 - Red Light_11.tif:0515-0311,1650,0.00,0,0,0
49,24h_12 - Red Light_11.tif:0459-0328,1343,0.00,0,0,0
50,24h_12 - Red Light_11.tif:0549-0654,2329,0.00,0,0,0
51,24h_12 - Red Light_11.tif:0539-0585,2400,0.00,0,0,0
52,24h_12 - Red Light_11.tif:0623-0596,1711,6.12,0,85,0
53,24h_12 - Red Light_11.tif:0628-0564,2445,0.47,0,85,0
54,24h_12 - Red Light_11.tif:0592-0520,816,0.00,0,0,0
55,24h_12 - Red Light_11.tif:0386-0087,1280,0.08,0,79,0
56,24h_12 - Red Light_11.tif:0420-0092,624,0.14,0,37,0
57,24h_12 - Red Light_11.tif:0412-0131,825,0.00,0,0,0
58,24h_12 - Red Light_11.tif:0431-0153,410,0.00,0,0,0
59,24h_12 - Red Light_11.tif:0226-0125,2521,0.00,0,0,0
60,24h_12 - Red Light_11.tif:0157-0155,3034,0.00,0,0,0
61,24h_12 - Red Light_11.tif:0223-0176,847,0.00,0,0,0
62,24h_12 - Red Light_11.tif:0166-0267,2660,0.03,0,85,0
63,24h_12 - Red Light_11.tif:0156-0227,697,0.00,0,0,0
64,24h_12 - Red Light_11.tif:0128-0097,2714,0.00,0,0,0
