 ,Label,Area,Mean,Min,Max,%Area
35,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0784-0556,1305,0.00,0,0,0
36,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0770-0579,1310,0.23,0,85,0
37,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0789-0519,1721,0.11,0,85,0
38,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0683-0515,1488,4.42,0,85,0
39,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0679-0611,1057,0.26,0,14,0
40,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0527-0370,2482,0.20,0,18,0
41,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0661-0435,2382,0.35,0,85,0
42,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0700-0462,2211,2.89,0,85,0
43,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0840-0411,2347,1.52,0,85,0
44,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0832-0470,1958,0.14,0,85,0
45,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0787-0458,1603,0.99,0,85,0
46,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0525-0180,1269,0.08,0,34,0
47,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0512-0199,731,1.368E-3,0,1,0
48,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0440-0119,1198,0.00,0,0,0
49,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0303-0044,4197,4.18,0,85,0
50,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0483-0127,1625,1.59,0,85,0
51,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0396-0318,1581,2.12,0,85,0
52,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0562-0332,1299,1.47,0,26,0
53,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0594-0299,935,0.60,0,41,0
54,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0688-0307,1253,8.57,0,85,0
55,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0745-0334,1472,1.72,0,85,0
56,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0857-0343,3802,2.55,0,85,0
57,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0731-0689,2278,0.06,0,19,0
58,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0807-0748,2974,0.06,0,28,0
59,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0756-0741,907,9.923E-3,0,7,0
60,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0756-0715,587,1.61,0,27,0
61,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0702-0769,1249,0.88,0,24,0
62,Raw_4T1_2-1_24h_32 - Red Light_11.tif:0503-0334,1835,5.29,0,85,0
