 ,Label,Area,Mean,Min,Max,%Area
81,0h_13 - Red Light_11.tif:0782-0722,3827,0.32,0,85,0
82,0h_13 - Red Light_11.tif:0535-0538,3095,3.09,0,85,0
83,0h_13 - Red Light_11.tif:0598-0572,1825,0.17,0,61,0
84,0h_13 - Red Light_11.tif:0776-0572,3554,0.03,0,32,0
85,0h_13 - Red Light_11.tif:0792-0608,1789,0.54,0,71,0
86,0h_13 - Red Light_11.tif:0819-0619,1772,1.16,0,72,0
87,0h_13 - Red Light_11.tif:0842-0642,1506,0.40,0,85,0
88,0h_13 - Red Light_11.tif:0852-0684,2847,0.09,0,76,0
89,0h_13 - Red Light_11.tif:0824-0465,2130,0.56,0,85,0
90,0h_13 - Red Light_11.tif:0817-0502,816,3.19,0,68,0
91,0h_13 - Red Light_11.tif:0832-0523,1605,0.98,0,69,0
92,0h_13 - Red Light_11.tif:0871-0526,2458,0.44,0,85,0
93,0h_13 - Red Light_11.tif:0843-0571,1244,0.16,0,32,0
94,0h_13 - Red Light_11.tif:0872-0567,1425,0.12,0,85,0
95,0h_13 - Red Light_11.tif:0896-1052,3568,0.04,0,84,0
96,0h_13 - Red Light_11.tif:0835-1144,3653,0.06,0,85,0
97,0h_13 - Red Light_11.tif:0858-0806,2883,0.24,0,58,0
98,0h_13 - Red Light_11.tif:0895-0818,2353,0.22,0,85,0
99,0h_13 - Red Light_11.tif:0833-0877,3281,0.28,0,55,0
100,0h_13 - Red Light_11.tif:0768-0240,3517,1.19,0,85,0
101,0h_13 - Red Light_11.tif:0853-0436,2087,0.14,0,41,0
102,0h_13 - Red Light_11.tif:0909-0504,3562,0.07,0,69,0
103,0h_13 - Red Light_11.tif:0909-0579,2131,0.63,0,85,0
104,0h_13 - Red Light_11.tif:0886-0623,1527,0.09,0,37,0
105,0h_13 - Red Light_11.tif:0898-0646,1504,0.30,0,85,0
106,0h_13 - Red Light_11.tif:0891-0870,2232,0.07,0,85,0
107,0h_13 - Red Light_11.tif:0717-0972,3677,0.15,0,51,0
