 ,Label,Area,Mean,Min,Max,%Area
83,72h_28 - Red Light_1.tif:0773-0497,644,0.30,0,84,0
84,72h_28 - Red Light_1.tif:0810-0510,778,0.16,0,59,0
85,72h_28 - Red Light_1.tif:0777-0546,1747,0.12,0,35,0
86,72h_28 - Red Light_1.tif:0734-0567,2171,0.15,0,73,0
87,72h_28 - Red Light_1.tif:0807-0642,1793,0.15,0,69,0
88,72h_28 - Red Light_1.tif:0853-0613,3217,0.10,0,79,0
89,72h_28 - Red Light_1.tif:0633-0952,1360,0.16,0,40,0
90,72h_28 - Red Light_1.tif:0616-0979,788,0.24,0,42,0
91,72h_28 - Red Light_1.tif:0620-0969,663,0.07,0,16,0
92,72h_28 - Red Light_1.tif:0633-1038,2917,0.15,0,51,0
93,72h_28 - Red Light_1.tif:0723-1030,2359,0.16,0,74,0
