 ,Label,Area,Mean,Min,Max,%Area
87,72h_28 - Red Light_1.tif:0521-0773,1257,0.16,0,58,0
88,72h_28 - Red Light_1.tif:0444-0975,1113,0.23,0,47,0
89,72h_28 - Red Light_1.tif:0429-0924,1639,0.26,0,85,0
90,72h_28 - Red Light_1.tif:0533-0920,1771,0.18,0,54,0
91,72h_28 - Red Light_1.tif:0230-0921,1414,0.28,0,85,0
92,72h_28 - Red Light_1.tif:0220-0884,981,0.09,0,19,0
93,72h_28 - Red Light_1.tif:0172-1036,1630,0.09,0,30,0
94,72h_28 - Red Light_1.tif:0165-0989,874,0.13,0,31,0
95,72h_28 - Red Light_1.tif:0135-0974,1273,0.32,0,85,0
96,72h_28 - Red Light_1.tif:0131-0944,517,0.15,0,24,0
97,72h_28 - Red Light_1.tif:0203-0940,1146,0.23,0,40,0
98,72h_28 - Red Light_1.tif:0217-1019,2283,0.14,0,85,0
99,72h_28 - Red Light_1.tif:0257-1036,1191,0.06,0,29,0
100,72h_28 - Red Light_1.tif:0187-0590,1772,0.05,0,45,0
101,72h_28 - Red Light_1.tif:0225-0588,1218,0.27,0,85,0
102,72h_28 - Red Light_1.tif:0218-0676,967,0.26,0,44,0
103,72h_28 - Red Light_1.tif:0242-0679,1127,0.10,0,48,0
104,72h_28 - Red Light_1.tif:0221-0651,1487,0.31,0,65,0
105,72h_28 - Red Light_1.tif:0093-0629,1518,0.21,0,85,0
106,72h_28 - Red Light_1.tif:0126-0619,895,0.07,0,16,0
107,72h_28 - Red Light_1.tif:0514-0559,2025,0.45,0,85,0
108,72h_28 - Red Light_1.tif:0510-0482,588,0.24,0,38,0
109,72h_28 - Red Light_1.tif:0547-0531,958,3.01,0,85,0
110,72h_28 - Red Light_1.tif:0777-0334,1102,1.88,0,59,0
111,72h_28 - Red Light_1.tif:0582-0432,1110,0.61,0,60,0
112,72h_28 - Red Light_1.tif:0625-0411,802,0.23,0,85,0
113,72h_28 - Red Light_1.tif:0530-0465,792,0.75,0,85,0
114,72h_28 - Red Light_1.tif:0581-0541,729,1.04,0,85,0
115,72h_28 - Red Light_1.tif:0778-0442,1703,0.46,0,85,0
116,72h_28 - Red Light_1.tif:0900-0220,1380,0.69,0,49,0
117,72h_28 - Red Light_1.tif:0773-0186,1351,0.34,0,85,0
118,72h_28 - Red Light_1.tif:0751-0709,1143,0.34,0,85,0
119,72h_28 - Red Light_1.tif:0730-0739,1129,0.21,0,80,0
120,72h_28 - Red Light_1.tif:0757-0795,1378,0.33,0,85,0
121,72h_28 - Red Light_1.tif:0789-0764,959,0.16,0,54,0
122,72h_28 - Red Light_1.tif:0868-0796,1455,0.21,0,52,0
123,72h_28 - Red Light_1.tif:0883-0770,1896,1.34,0,85,0
124,72h_28 - Red Light_1.tif:0790-0675,1315,0.33,0,67,0
125,72h_28 - Red Light_1.tif:0761-0681,1721,0.37,0,85,0
126,72h_28 - Red Light_1.tif:0779-0995,1396,0.15,0,81,0
127,72h_28 - Red Light_1.tif:0610-1092,3529,0.15,0,85,0
128,72h_28 - Red Light_1.tif:0641-1124,1523,0.07,0,28,0
129,72h_28 - Red Light_1.tif:0675-1111,1325,0.18,0,59,0
130,72h_28 - Red Light_1.tif:0688-1075,1071,0.35,0,85,0
131,72h_28 - Red Light_1.tif:0707-1063,2015,0.08,0,34,0
132,72h_28 - Red Light_1.tif:0773-1049,1637,0.18,0,74,0
133,72h_28 - Red Light_1.tif:0811-1035,1977,0.14,0,83,0
134,72h_28 - Red Light_1.tif:0859-1048,1840,0.22,0,85,0
135,72h_28 - Red Light_1.tif:0847-0980,1992,0.12,0,45,0
136,72h_28 - Red Light_1.tif:0846-1012,734,0.35,0,85,0
