 ,Label,Area,Mean,Min,Max,%Area
57,0h_27 - Red Light_1.tif:0710-0540,3982,3.76,0,85,0
58,0h_27 - Red Light_1.tif:0564-0581,4007,0.00,0,0,0
59,0h_27 - Red Light_1.tif:0434-0764,1450,1.71,0,78,0
60,0h_27 - Red Light_1.tif:0457-0810,1032,0.00,0,0,0
61,0h_27 - Red Light_1.tif:0450-0850,1496,3.06,0,72,0
62,0h_27 - Red Light_1.tif:0463-0893,2719,0.00,0,0,0
63,0h_27 - Red Light_1.tif:0393-0902,3291,0.00,0,0,0
64,0h_27 - Red Light_1.tif:0450-0930,1683,0.00,0,0,0
65,0h_27 - Red Light_1.tif:0443-0970,4348,0.00,0,0,0
66,0h_27 - Red Light_1.tif:0407-0984,1182,0.00,0,0,0
67,0h_27 - Red Light_1.tif:0376-0973,1814,0.00,0,0,0
68,0h_27 - Red Light_1.tif:0359-0944,2542,0.01,0,22,0
69,0h_27 - Red Light_1.tif:0317-0734,2642,1.18,0,85,0
70,0h_27 - Red Light_1.tif:0389-0806,862,0.00,0,0,0
71,0h_27 - Red Light_1.tif:0316-0939,1974,0.00,0,0,0
72,0h_27 - Red Light_1.tif:0285-0978,2062,0.00,0,0,0
73,0h_27 - Red Light_1.tif:0324-0832,1388,0.90,0,62,0
74,0h_27 - Red Light_1.tif:0287-0846,1774,1.96,0,85,0
75,0h_27 - Red Light_1.tif:0256-0913,2881,0.02,0,38,0
76,0h_27 - Red Light_1.tif:0229-0873,2609,0.00,0,0,0
77,0h_27 - Red Light_1.tif:0210-0947,2755,0.00,0,0,0
78,0h_27 - Red Light_1.tif:0247-1010,1560,0.00,0,0,0
79,0h_27 - Red Light_1.tif:0220-0979,1252,0.00,0,0,0
80,0h_27 - Red Light_1.tif:0271-1041,2203,0.00,0,0,0
81,0h_27 - Red Light_1.tif:0300-1090,2115,4.255E-3,0,9,0
82,0h_27 - Red Light_1.tif:0236-1070,3777,3.707E-3,0,10,0
83,0h_27 - Red Light_1.tif:0188-1051,1614,0.00,0,0,0
84,0h_27 - Red Light_1.tif:0343-1003,3423,0.08,0,31,0
85,0h_27 - Red Light_1.tif:0325-1062,1691,0.00,0,0,0
86,0h_27 - Red Light_1.tif:0376-1060,3155,0.00,0,0,0
87,0h_27 - Red Light_1.tif:0421-1032,1818,0.11,0,24,0
88,0h_27 - Red Light_1.tif:0445-1047,1150,3.56,0,51,0
89,0h_27 - Red Light_1.tif:0498-1047,2278,1.47,0,61,0
90,0h_27 - Red Light_1.tif:0448-1092,3735,0.84,0,50,0
91,0h_27 - Red Light_1.tif:0420-1122,2614,0.02,0,20,0
92,0h_27 - Red Light_1.tif:0371-1108,1523,0.00,0,0,0
93,0h_27 - Red Light_1.tif:0363-1115,1162,0.00,0,0,0
94,0h_27 - Red Light_1.tif:0329-1132,1423,0.00,0,0,0
95,0h_27 - Red Light_1.tif:0350-1180,2504,0.00,0,0,0
96,0h_27 - Red Light_1.tif:0168-0923,1393,0.00,0,0,0
97,0h_27 - Red Light_1.tif:0178-0984,2076,0.00,0,0,0
98,0h_27 - Red Light_1.tif:0161-1078,2364,0.00,0,0,0
99,0h_27 - Red Light_1.tif:0226-1152,7931,0.40,0,85,0
100,0h_27 - Red Light_1.tif:0285-1185,1014,0.22,0,70,0
101,0h_27 - Red Light_1.tif:0428-1182,2302,0.00,0,0,0
102,0h_27 - Red Light_1.tif:0397-1212,2526,0.04,0,21,0
103,0h_27 - Red Light_1.tif:0486-1155,2295,0.00,0,0,0
104,0h_27 - Red Light_1.tif:0486-1212,1725,1.49,0,84,0
105,0h_27 - Red Light_1.tif:0517-1200,1728,0.85,0,67,0
106,0h_27 - Red Light_1.tif:0506-1137,2354,0.00,0,0,0
107,0h_27 - Red Light_1.tif:0559-1124,1523,0.04,0,14,0
108,0h_27 - Red Light_1.tif:0548-1168,1175,0.06,0,14,0
109,0h_27 - Red Light_1.tif:0576-1195,1319,0.02,0,7,0
110,0h_27 - Red Light_1.tif:0548-1222,982,0.27,0,32,0
111,0h_27 - Red Light_1.tif:0651-1144,3307,5.35,0,85,0
112,0h_27 - Red Light_1.tif:0724-1129,1638,0.00,0,0,0
113,0h_27 - Red Light_1.tif:0725-1183,2011,0.00,0,0,0
114,0h_27 - Red Light_1.tif:0749-1192,1451,0.00,0,0,0
115,0h_27 - Red Light_1.tif:0807-1147,3085,0.00,0,0,0
116,0h_27 - Red Light_1.tif:0510-0903,2872,0.04,0,26,0
117,0h_27 - Red Light_1.tif:0556-0979,2110,0.00,0,0,0
118,0h_27 - Red Light_1.tif:0520-1029,1744,0.23,0,33,0
119,0h_27 - Red Light_1.tif:0586-1039,2121,0.00,0,0,0
120,0h_27 - Red Light_1.tif:0598-1082,1953,0.19,0,85,0
121,0h_27 - Red Light_1.tif:0584-1108,776,0.08,0,25,0
122,0h_27 - Red Light_1.tif:0606-1012,2236,0.00,0,0,0
123,0h_27 - Red Light_1.tif:0636-1056,1910,0.02,0,18,0
124,0h_27 - Red Light_1.tif:0762-1123,2060,0.00,0,0,0
125,0h_27 - Red Light_1.tif:0776-0825,4228,0.00,0,0,0
126,0h_27 - Red Light_1.tif:0835-0864,2503,6.792E-3,0,14,0
127,0h_27 - Red Light_1.tif:0712-0867,3924,0.06,0,67,0
128,0h_27 - Red Light_1.tif:0752-1023,1268,0.00,0,0,0
129,0h_27 - Red Light_1.tif:0664-0899,2725,0.92,0,85,0
130,0h_27 - Red Light_1.tif:0706-0909,1865,1.66,0,85,0
131,0h_27 - Red Light_1.tif:0657-0944,2251,0.03,0,25,0
132,0h_27 - Red Light_1.tif:0628-0966,1919,0.00,0,0,0
133,0h_27 - Red Light_1.tif:0568-0744,2742,0.00,0,0,0
134,0h_27 - Red Light_1.tif:0577-0815,3807,1.94,0,85,0
135,0h_27 - Red Light_1.tif:0623-0846,1534,0.20,0,53,0
136,0h_27 - Red Light_1.tif:0579-0878,2302,0.18,0,68,0
137,0h_27 - Red Light_1.tif:0550-0861,1381,0.00,0,0,0
138,0h_27 - Red Light_1.tif:0525-0842,974,0.01,0,10,0
139,0h_27 - Red Light_1.tif:0588-0946,2274,0.00,0,0,0
140,0h_27 - Red Light_1.tif:0639-0242,1856,0.00,0,0,0
141,0h_27 - Red Light_1.tif:0651-0160,2259,1.33,0,40,0
142,0h_27 - Red Light_1.tif:0600-0133,4334,0.00,0,0,0
143,0h_27 - Red Light_1.tif:0737-0216,3378,0.27,0,85,0
144,0h_27 - Red Light_1.tif:0726-0127,3055,1.11,0,66,0
145,0h_27 - Red Light_1.tif:0819-0743,1664,0.00,0,0,0
146,0h_27 - Red Light_1.tif:0862-0728,2334,0.00,0,0,0
147,0h_27 - Red Light_1.tif:0885-0791,2531,0.00,0,0,0
148,0h_27 - Red Light_1.tif:0907-0815,1661,0.65,0,42,0
149,0h_27 - Red Light_1.tif:0909-0841,2071,2.90,0,72,0
150,0h_27 - Red Light_1.tif:0888-0874,1377,3.84,0,72,0
